situacaoEmpresa,tipoEmpresa,cnpj,razaoSocial,endereco,bairro,codIBGEmunicipio,municipio,uf,cep,telefone,motoristasHabilitados,rodoviarioAtivo,semiurbanoAtivo,fretamentoAtivo,codigoTAFfretamento,emailContatoRegular,emailContatoFretamento,tipoOutorgaRodoviario,tipoOutorgaSemiurbano,tipoOutorgaFretamento,dataAutorizacaoRodoviario,dataVigenciaRodoviario,dataAutorizacaoSemiurbano,dataVigenciaSemiurbano,dataAutorizacaoFretamento,dataVigenciaFretamento,numLinhasAtivasRodoviarioInterestadual,numLinhasAtivasSemiurbanoInterestadual,numLicencasFretamento12mesesInterestadual,numLinhasAtivasRodoviarioInternacional,numLinhasAtivasSemiurbanoInternacional,numLicencasFretamento12mesesInternacional,numVeiculosTipoOnibus,numVeiculosTipoMicroOnibus,numVeiculosTipoSemiurbano,numVeiculosAtivosRodoviario,numVeiculosAtivosSemiurbano,numVeiculosAtivosFretamento,numViagensAcumAnoRodoviarioInterestadual,numViagensAcumAnoSemiurbanoInterestadual,numLicencasAcumAnoFretamentoInterestadual,numPassageirosAcumAnoRodoviarioInterestadual,numPassageirosAcumAnoSemiurbanoInterestadual,numPassageirosAcumAnoFretamentoInterestadual,numViagensAcumAnoRodoviarioInternacional,numViagensAcumAnoSemiurbanoInternacional,numLicencasAcumAnoFretamentoInternacional,numPassageirosAcumAnoRodoviarioInternacional,numPassageirosAcumAnoSemiurbanoInternacional,numPassageirosAcumAnoFretamentoInternacional,dataReferencia
ativa,nacional,7791469000135,ELDON & FILHO TRANSPORTE E TURISMO LTDA,"ACESSO JOSE VITOLA, 3748",RESTINGA,431490,PORTO ALEGRE,RS,91790760,51-85811979,27,não,não,sim,43.4901,,omega_turismo@outlook.com; nilbertoforagi@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41466,42196,0,0,34,0,0,56,2,0,0,0,0,2,0,0,42,0,0,1145,0,0,61,0,0,1520,42080
ativa,nacional,88826037000114,ELDORADO TRANSPORTES LTDA,"RUA SÃO MATEUS, 77",VILA INDUSTRIAL,430960,HORIZONTINA,RS,98920000,55-3537-1145,9,não,não,sim,43.0768,,eldoradoturismo@eldoradoturismo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41997,42728,0,0,8,0,0,4,5,0,0,0,0,5,0,0,11,0,0,451,0,0,4,0,0,129,42080
ativa,nacional,2250967000157,ELDORADO TURISMO LTDA,RUA VB1  Nº 95 SALA 02,VEREDAS DOS BURITIS,520510,CATALAO,GO,75709613,64-3441-4281-3411-3155,11,não,não,sim,52.0964,,transduarte@wgo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41872,42603,0,0,18,0,0,0,2,0,0,0,0,2,0,0,20,0,0,749,0,0,0,0,0,0,42080
ativa,nacional,7944403000138,ELENA AVELINO SILVA ME,"ESTRADA 11, LINHA  NASCENTE, KM 4.5, QD70, LT38",ZONA RURAL,500345,DEODAPOLIS,MS,79790000,67-34481120,2,não,não,sim,50.652,,dicktransportes@hotmail.com; escritoriocontharmonia@uol.com.,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41962,42693,0,0,6,0,0,0,2,0,0,0,0,2,0,0,5,0,0,177,0,0,0,0,0,0,42080
ativa,nacional,3285592000123,ELEONICE QUINHONES COELHO E CIA LTDA ME,"RUA RADIALISTA OSVALDO NOBRE, 860",JUSCELINO KUBSTCHEK,,,,97035000,55-3212-4418--9105-0095,5,não,não,sim,na.6913,,futuratransportes@live.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41466,42196,0,0,11,0,0,2,2,0,0,0,0,2,0,0,8,0,0,168,0,0,2,0,0,27,42080
ativa,nacional,13791458000158,ELEOTERIO TRASNPORTADORA TURISTICA EIRELI - EPP,"RUA JAIME BENEVIDES, 226",CENTRO,230850,MOMBAÇA,CE,63610000,88-35832661,6,não,não,sim,23.7335,,eleoterioturismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41675,42405,0,0,53,0,0,0,2,0,0,0,0,2,0,0,53,0,0,2533,0,0,0,0,0,0,42080
ativa,nacional,12027834000170,ELI TUR TURISMO LTDA ME,"RUA VITAL BRASIL, Nº  160 E",JARDIM AMERICA,420420,CHAPECO,SC,89803430,49-3322-1370,4,não,não,sim,42.7541,,elitur.turismo@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41841,42572,0,0,7,0,0,81,2,0,0,0,0,2,0,0,5,0,0,189,0,0,81,0,0,2298,42080
ativa,nacional,2959940000138,ELIAMAR ALVES DE ALMEIDA - ME,"RUA MAXIMILIANO ALVES, 246",AMOROSO COSTA,317010,UBERABA,MG,38072550,34-034-3338-9643,16,não,não,sim,31.489,,solhorizonte_turismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41466,42196,0,0,70,0,0,0,6,0,0,0,0,6,0,0,74,0,0,3543,0,0,0,0,0,0,42080
ativa,nacional,4410539000170,ELIANA TURISMO LTDA - ME,"RUA RAIMUNDO GAIDZINSKI PERES, 50",CEARA,420460,CRICIUMA,SC,88815080,48-3433-6643,22,não,não,sim,42.4796,,eliana-turismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41933,42664,0,0,192,0,0,16,5,0,0,0,0,5,0,0,198,0,0,5398,0,0,15,0,0,517,42080
ativa,nacional,14947829000100,ELIANE ARAUJO DE OLIVEIRA TRANSPORTADORA,RUA DONA CECILIA 11 LOTE 96 QD 5,BARROS FILHO,330455,RIO DE JANEIRO,RJ,21515150,21-24517812,2,não,não,sim,33.8608,,medrioturismo@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41962,42693,0,0,1,0,0,0,4,0,0,0,0,4,0,0,1,0,0,34,0,0,0,0,0,0,42080
ativa,nacional,3890649000113,ELIANE VIAGENS E TURISMO LTDA,"RUA MONTE PASCOAL, 29 TERREO",BAIANÃO,292530,PORTO SEGURO,BA,45810000,73-81135926-81114295,12,não,não,sim,29.2054,,marcya_suede@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41562,42292,0,0,46,0,0,0,2,0,0,0,0,2,0,0,53,0,0,1979,0,0,0,0,0,0,42080
ativa,nacional,6867601000182,ELIAS CAMILO CIA LTDA,"RUA BRIGADEIRO IVO BORGES, Nº 933",SÃO LUIZ,430460,CANOAS,RS,92420050,51-3031-7855,3,não,não,sim,43.8316,,contato@lgeturismo.com.br; lgeturismo@pop.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41675,42405,0,0,2,0,0,0,2,0,0,0,0,2,0,0,3,0,0,84,0,0,0,0,0,0,42080
ativa,nacional,15654411000178,ELIAS OLIVEIRA VIAGENS E TURISMO LTDA - ME,"RUA LUIZ DA GRAN, 32",CENTRO,291610,ITAPARICA,BA,44460000,71-3681-7900,73,não,não,sim,29.0365,,politur@uol.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41962,42693,0,0,90,0,0,0,11,0,0,0,0,11,0,0,89,0,0,3656,0,0,0,0,0,0,42080
ativa,nacional,3620476000113,ELIAS TEIXEIRA GUIMARÃES,"RUA ANTONIO MATIAS DE LIMA, 341",JARDIM,310560,BARBACENA,MG,36200380,32-3331-3213--9941-9639,21,não,não,sim,31.3165,,cfcviagens@bol.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41466,42196,0,0,251,0,0,0,8,0,0,0,0,8,0,0,237,0,0,6346,0,0,0,0,0,0,42080
ativa,nacional,5205783000163,ELIAS TURISMO LTDA - ME,"RUA TOMAZ ANTONIO GONZAGA, 79",INCONFIDENTES,316200,SAO GONÇALO DO SAPUCAI,MG,37490000,35-88288064,7,não,não,sim,31.2371,,eliasturismo@bol.com.br ;andrea@agadelha.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41562,42292,0,0,147,0,0,0,8,0,0,0,0,8,0,0,142,0,0,5929,0,0,0,0,0,0,42080
ativa,nacional,5759208000102,ELIEL MARTINS DA SILVA - ME,"RUA ARAGUARI, Nº 49 A.",BELA VISTA,314280,MONTE ALEGRE DE MINAS,MG,38420000,34-96751299,1,não,não,sim,31.8198,,transmartins_turismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41597,42327,0,0,22,0,0,0,3,0,0,0,0,3,0,0,21,0,0,848,0,0,0,0,0,0,42080
ativa,nacional,13566318000186,ELIS M. P. GIRARDELLO TRANSPORTES,"RUA PIRACICABA, 227",SANTO INACIO,430850,FREDERICO WESTPHALEN,RS,98400000,55-91750332,1,não,não,sim,43.7223,,luciano.girardello@hotmail.com; mari-adriana@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41597,42327,0,0,6,0,0,47,3,0,0,0,0,3,0,0,6,0,0,156,0,0,49,0,0,1786,42080
ativa,nacional,62617485000114,ELISFATUR VIAGENS E TURISMO LTDA,"RUA JAÚ, Nº 50",VILA YOLANDA,353440,OSASCO,SP,6126320,11-36055163,20,não,não,sim,35.1087,,contato@elisfatur.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41675,42405,0,0,46,0,0,0,7,0,0,0,0,7,0,0,38,0,0,1613,0,0,0,0,0,0,42080
ativa,nacional,4886192000136,ELIZ - LINE TRANSPORTE E TURISMO LTDA,"AC AV. ORÍGENES LESSA, SITIO PROGRESSO, SN",ZONA RURAL,352680,LENÇOIS PAULISTA,SP,18680000,14-3263 1479,14,não,não,sim,35.2475,,elizline@elizline.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41431,42161,0,0,16,0,0,0,14,0,0,0,0,14,0,0,18,0,0,694,0,0,0,0,0,0,42080
ativa,nacional,10955986000107,ELIZETE FATIMA BIENIEK - EBF TRANSPORTES,"AV. ANTÔNIO PARIS, 285",CENTRO,,,,99735000,54-30151034,10,não,não,sim,na.7869,,transandre@transandre.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41431,42161,0,0,31,0,0,0,2,0,0,0,0,2,0,0,29,0,0,967,0,0,0,0,0,0,42080
ativa,nacional,95112983000164,ELIZETE RUBENICH TASHETTO-ME,"RUA SENADOR FLORENCIO, Nº 10, APT. 401",CENTRO,431690,SANTA MARIA,RS,97050690,55-3221-1551,10,não,não,sim,43.8021,,lubrotur@bol.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41562,42292,0,0,15,0,0,35,2,0,0,0,0,2,0,0,16,0,0,299,0,0,43,0,0,1217,42080
ativa,nacional,993710000160,ELIZEU BRESCIANI ME,"RUA JOÃO POGLIA , Nº 95",CENTRO,421165,NOVO HORIZONTE,SC,89998000,49-84267376-84222640,2,não,não,sim,42.6961,,brescianitur@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41431,42161,0,0,8,0,0,0,2,0,0,0,0,2,0,0,7,0,0,111,0,0,0,0,0,0,42080
ativa,nacional,17467284000123,ELLEGANCE SERVIÇOS DE TRANSPORTE & TURISMO LTDA - ME,ANDRÉ CHAVES N° 180,PARREAO,230440,FORTALEZA,CE,60410341,82-32834370,13,não,não,sim,23.8354,,andremsa1@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41841,42572,0,0,91,0,0,0,5,0,0,0,0,5,0,0,84,0,0,2677,0,0,0,0,0,0,42080
ativa,nacional,6369349000181,ELMO SCHAWAAB,"AV. BELÉM, 2552",SANTO ANTÔNIO,421290,PINHALZINHO,SC,89870000,49-3366-1067,2,não,não,sim,42.6381,,rozzy-pzo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41466,42196,0,0,6,0,0,0,2,0,0,0,0,2,0,0,6,0,0,159,0,0,0,0,0,0,42080
ativa,nacional,10285309000129,ELSHADAI VIAGENS E TURISMO LTDA,"RUA PROFESSOR OSWALDO VELOSO, 85",CENTRO,313670,JUIZ DE FORA,MG,36060090,32-3082-2155,62,não,não,sim,31.7433,,turismojf@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41841,42572,0,0,461,0,0,0,20,0,0,0,0,20,0,0,411,0,0,17792,0,0,0,0,0,0,42080
ativa,nacional,10844611000170,ELSON SOUTO & CIA LTDA,"RUA OITENTA, 262",CURADO IV,260790,JABOATAO DOS GUARARAPES,PE,54270165,81-21372500,18,não,não,sim,26.1595,,betania@expresso1002.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41466,42196,0,0,29,0,0,0,8,0,0,0,0,8,0,0,27,0,0,1318,0,0,0,0,0,0,42080
ativa,nacional,17264750000173,ELTON FRANCISCO ESTEVÃO-ME,AMAZONAS N° 03,VALE DO JUREGUE,510637,PEDRA PRETA,MT,78795000,66-99996552,1,não,não,sim,51.8717,,elton32112@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42030,42761,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42080
ativa,nacional,12153796000100,ELTON V. DE SOUZA TRANSPORTES,"RUA ARISTOTELES DURSK E SILVA, Nº 126",PALMEIRINHA,410940,GUARAPUAVA,PR,85118000,42-3663-1490,10,não,não,sim,41.7581,,evssouza@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41962,42693,0,0,8,0,0,1,9,0,0,0,0,9,0,0,10,0,0,430,0,0,1,0,0,34,42080
ativa,nacional,61586160000159,ELUX S.S EXPRESSO LUXO SÃO PAULO SANTOS LTDA,"AV. PACAEMBU, 1079",PACAEMBU,355030,SAO PAULO,SP,1234001,11-13 - 32191294,23,não,não,sim,35.5823,,turismo@expressoluxo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41431,42161,0,0,17,0,0,0,13,0,0,0,0,13,0,0,17,0,0,605,0,0,0,0,0,0,42080
ativa,nacional,8215615000147,EMANUELLA CRISTIANI KUTZ CIA LTDA,"RUA GOV. JORGE LACERDA, Nº 1005, SALA 01",CENTRO,421010,MAFRA,SC,89300000,47-3643-9687,15,não,não,sim,42.7456,,expressomafrenseturismo@bol.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41841,42572,0,0,37,0,0,0,2,0,0,0,0,2,0,0,37,0,0,1160,0,0,0,0,0,0,42080
ativa,nacional,12215335000106,EMB LIMA PAIVA - ME,RUA GENERAL MENDES DE MORAES Nº 475,AGUAS CLARAS,500330,COXIM,MS,79400000,67-3291-7467-9634-6805,3,não,não,sim,50.7124,,excalibur1924@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41675,42405,0,0,7,0,0,3,3,0,0,0,0,3,0,0,9,0,0,376,0,0,4,0,0,130,42080
ativa,nacional,7737659000174,EMBRACOL TRANSPORTES LTDA,"AV. JOSÉ TADEU NUNES, Nº 446",JARDIM NOSSA SENHORA APARECIDA,410430,CAMPO MOURAO,PR,87309295,44-3525-3999,16,não,não,sim,41.6372,,felipeturtransportes@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41675,42405,0,0,151,0,0,0,5,0,0,0,0,5,0,0,167,0,0,5788,0,0,0,0,0,0,42080
ativa,nacional,3570486000191,EMBRAVANS - EMPRESA BRASILEIRA DE TRANSPORTE EM VANS LTDA - ME,"AV. CARLOS DUARTE COSTA, 345",CÉU AZUL,310620,BELO HORIZONTE,MG,31545100,31-3496-9614--3433-3476,17,não,não,sim,31.4672,,embravans@embravans.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41841,42572,0,0,70,0,0,0,6,0,0,0,0,6,0,0,81,0,0,2392,0,0,0,0,0,0,42080
ativa,nacional,8407956000114,EME TUR TURISMO LTDA,"RUA INCONFIDÊNCIA, Nº 427, LOJ. 01",CENTRO,,,,32600100,31-3532-1900,14,não,não,sim,na.5962,,emeturismo@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41375,42105,0,0,13,0,0,0,2,0,0,0,0,2,0,0,12,0,0,387,0,0,0,0,0,0,42080
ativa,nacional,7703696000161,EMERSOM LUIS SANTOS FERREIRA E CIA LTDA-ME,"RUA MIGUEL CALMON, 502",UVARANAS,411990,PONTA GROSSA,PR,84025330,42-32246281,4,não,não,sim,41.7919,,ryanlurturismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41431,42161,0,0,6,0,0,10,2,0,0,0,0,2,0,0,8,0,0,230,0,0,10,0,0,320,42080
ativa,nacional,22301725000152,EMILY TURISMO LTDA - ME,ANTONIO SEBE 558,SÃO JOSE DO PUBA,315820,SANTA MARIA DO SUAÇUI,MG,39780000,33-8819-0273-,6,não,não,sim,31.7804,,mariadelourdesfia@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41375,42105,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42080
ativa,nacional,97537488000122,EMMA TURISMO EIRELI,"RUA SALDANHA MARINHO, 92",VL BARÃO DO RIO BRANCO,500270,CAMPO GRANDE,MS,79008320,67-3321-0000,15,não,não,sim,50.7302,,seriematur@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41634,42364,0,0,257,0,0,6,6,0,0,0,0,6,0,0,266,0,0,11306,0,0,6,0,0,244,42080
ativa,nacional,18779557000138,EMMNUEL TRANSPORTES DE PASSAGEIROS E TURISMO LTDA - ME,"RUA ADÃO FERNANDES SOUSA, 456",BELA VISTA,314870,PEDRA AZUL,MG,39970000,33-37512400,0,não,não,sim,31.8436,,vpatur@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41841,42572,0,0,24,0,0,0,2,0,0,0,0,2,0,0,23,0,0,1046,0,0,0,0,0,0,42080
ativa,nacional,4262784000187,EMPREENDEDORA CAMPO BELO LTDA,"RUA PEIXE, 61",SERRA VERDE,314790,PASSOS,MG,37901318,35-3521-2166,2,não,não,sim,31.4734,,israellopes2@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41841,42572,0,0,4,0,0,0,2,0,0,0,0,2,0,0,3,0,0,140,0,0,0,0,0,0,42080
ativa,nacional,8642410000148,EMPREENDIMENTOS E PARTICIPAÇOES RIO NEGRO LTDA,"AV. DOUTOR ANTÔNIO CHAGAS DINIZ, 1232",CIDADE INDUSTRIAL,311860,CONTAGEM,MG,32210160,31-3361-6222,28,não,não,sim,31.6248,,ponto@rionegronet.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41431,42161,0,0,8,0,0,0,8,0,0,0,0,8,0,0,9,0,0,349,0,0,0,0,0,0,42080
ativa,nacional,16863169000105,EMPRESA ALCINO GONÇALVES COTTA LTDA,"RUA MANOEL ALVES, Nº 325",CENTRO,314110,MATOZINHOS,MG,35720000,31-3245-2483,5,não,não,sim,31.0541,,alcinocotta@yahoo.com.br;penhaassessoria@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41431,42161,0,0,4,0,0,0,3,0,0,0,0,3,0,0,3,0,0,130,0,0,0,0,0,0,42080
ativa,nacional,50747757000111,EMPRESA AUTO ÔNIBUS MACACARI LTDA,"AV. COMENDADOR ITALO MAZZEI, 550",DISTRITO  INDUSTRIAL IV,352530,JAU,SP,17208550,14-3622-2688,27,não,não,sim,35.0048,,macacari@macacari.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41933,42664,0,0,70,0,0,18,15,0,0,0,0,15,0,0,72,0,0,2854,0,0,19,0,0,719,42080
ativa,nacional,44581056000152,EMPRESA AUTO ÔNIBUS MANOEL RODRIGUES S.A.,"AV. COMENDADOR MARTINELLI, 276",ÁGUA BRANCA,355030,SAO PAULO,SP,5037170,11-3611-1121--3611-0762,23,não,não,sim,35.1047,,cnrodrigues@manoelrodrigues.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41884,42615,0,0,53,0,0,0,19,0,0,0,0,19,0,0,46,0,0,1711,0,0,0,0,0,0,42080
ativa,nacional,92274349000130,EMPRESA AUTO VIAÇÃO AUREA LTDA,"RODOVIA BR 153 KM 38, Nº 1867",ESCOLA BRANCA,430700,ERECHIM,RS,99700000,54-9151-1145,4,não,não,sim,43.8019,,contato@viacaoaurea.com.br; fernandop73@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41562,42292,0,0,16,0,0,0,4,0,0,0,0,4,0,0,13,0,0,590,0,0,0,0,0,0,42080
ativa,nacional,29336674000143,EMPRESA AUTO VIAÇÃO JUREMA S/A,"AV. GOVERNADOR LEONEL DE MOURA BRIZOLA, 559",CENTRO,330170,DUQUE DE CAXIAS,RJ,25010007,21-2671-2523,42,não,não,sim,33.3649,,turismo.avj@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41431,42161,0,0,144,0,0,0,19,0,0,0,0,19,0,0,148,0,0,6754,0,0,0,0,0,0,42080
ativa,nacional,10788677000190,EMPRESA AUTO VIACAO PROGRESSO S/A,"RUA 80, Nº 330 QD B LOTE 1, BAIRRO CURADO",,260790,JABOATAO DOS GUARARAPES,PE,54270165,(81) 2121-9000,304,sim,sim,não,na     ,gabriela@villeladeandrade.com,,AUTORIZAÇÃO,AUTORIZAÇÃO,na,20443,42704,31065,42704,NULL,NULL,45,1,0,0,0,0,167,0,0,167,0,0,41604,730,0,748555,406,0,0,0,0,0,0,0,42080
ativa,nacional,89308779000110,EMPRESA AUTO VIAÇÃO PUTINGA LTDA,"RUA RELVADO, 970",PLANALTO,430680,ENCANTADO,RS,95960000,51-3751-6773,61,não,não,sim,43.2016,,putinga@putinga.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41933,42664,0,0,9,0,0,4,7,0,0,0,0,7,0,0,24,0,0,843,0,0,5,0,0,189,42080
ativa,nacional,786684000107,EMPRESA BAREZA TURISMO LTDA,"RUA 1º DE MARÇO Nº 195, CENTRO",,313260,ITAMARATI DE MINAS,MG,36778000,(32) 3452-1304,3,sim,não,não,na     ,bareza@bol.com.br,,AUTORIZAÇÃO,na,na,28492,42704,NULL,NULL,NULL,NULL,1,0,0,0,0,0,3,0,0,3,0,0,2190,0,0,99644,0,0,0,0,0,0,0,0,42080
ativa,nacional,20290896000106,EMPRESA BARRACA TURISMO LTDA,"AV. GOV. BIAS FORTES, 1083",PONTILHAO,310560,BARBACENA,MG,36204168,32-3332-3077,14,não,não,sim,31.0491,,janaina@empresabarraca.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42030,42761,0,0,51,0,0,0,7,0,0,0,0,7,0,0,49,0,0,2356,0,0,0,0,0,0,42080
ativa,nacional,6721559000197,EMPRESA BARROSO LTDA,"AV. ADERSON FERREIRA, 509 CENTRO",,220840,PIRIPIRI,PI,64260000,*(86) 3234-0606,10,sim,não,não,na     ,empresabarroso@empresabarroso.com.br,,AUTORIZAÇÃO,na,na,27747,42704,NULL,NULL,NULL,NULL,3,0,0,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42080
ativa,nacional,1064368000186,EMPRESA BAURUENSE DE TURISMO LTDA - ME,"RUA MATILDE FRAGA MOREIRA DE ALMEIDA,  Nº 02-41",VILA ROCHA,350600,BAURU,SP,17051310,14-3218-7328--8121-8422,4,não,não,sim,35.3475,,coletivonoroeste@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41597,42327,0,0,11,0,0,0,6,0,0,0,0,6,0,0,14,0,0,571,0,0,0,0,0,0,42080
ativa,nacional,28812022000175,EMPRESA BRASIL TRANSPORTE E TURISMO LTDA,AV. GOV. ROBERTO SILVEIRA S/Nº - CENTRO,,330060,BOM JESUS DO ITABAPOANA,RJ,28360970,,38,sim,não,não,na     ,empresabrasiltransporteeturismo@bol.com.br,,AUTORIZAÇÃO,na,na,25080,42704,NULL,NULL,NULL,NULL,3,0,0,0,0,0,22,0,0,22,0,0,1104,0,0,22180,0,0,0,0,0,0,0,0,42080
ativa,nacional,4481410000152,EMPRESA BRASILEIRA DE FROTAS LTDA ME,"RUA CAPITÃO ACÁCIO PEREIRA, N° 04",JARDIM IGUAÇU,410830,FOZ DO IGUAÇU,PR,85853350,45-35742646,1,não,não,sim,41.8173,,felipe@naipi.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41597,42327,0,0,1,0,0,18,3,0,0,0,0,3,0,0,1,0,0,40,0,0,15,0,0,490,42080
ativa,nacional,88900261000109,EMPRESA CERRO LARGO TRANSPORTES COLETIVOS LTDA,"RUA MAJOR ANTONIO CARDOSO, 350",CENTRO,430520,CERRO LARGO,RS,97900000,055-3359-1425,10,não,não,sim,43.1572,,empresacl@via-rs.net,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42030,42761,0,0,6,0,0,1,3,0,0,0,0,3,0,0,6,0,0,250,0,0,1,0,0,31,42080
ativa,nacional,6310318000155,EMPRESA CEUAZULENSE DE TRANSPORTES LTDA-ME,RUA CURITIBA 649,CENTRO,410530,CÉU AZUL,PR,85840000,45-3266-1168,1,não,não,sim,41.6287,,ceutur@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41562,42292,0,0,22,0,0,1,4,0,0,0,0,4,0,0,17,0,0,573,0,0,2,0,0,52,42080
ativa,nacional,66994450000155,EMPRESA CIRCULAR CIDADE DE IBITINGA LTDA,"VIA PREFEITO ALBERTO ALVES CASEMIRO, 2497",AEROPORTO,351960,IBITINGA,SP,14940000,16-3342-5838,6,não,não,sim,35.0478,,plena.turismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41375,42105,0,0,5,0,0,0,7,0,0,0,0,7,0,0,5,0,0,146,0,0,0,0,0,0,42080
ativa,nacional,3831740000168,EMPRESA COLIBRI TRANSPORTES LTDA,"AV. MIGUEL SUTIL,7034  SENHOR DOS PASSOS",,510340,CUIABA,MT,78048800,(65) 3316-7514,0,sim,não,não,na     ,nubia@realnorte.com.br,,AUTORIZAÇÃO,na,na,34774,42704,NULL,NULL,NULL,NULL,1,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42080
ativa,nacional,43963933000197,EMPRESA CRUZ DE TRANSPORTES LTDA,"RUA DOMINGOS ZANIN, 264",JARDIM ARTICO,350320,ARARAQUARA,SP,14801970,16-3311-4000,10,não,não,sim,35.2111,,fretamento@empresacruz.com.br;empresacruz@empresacruz.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41675,42405,0,0,8,0,0,0,3,0,0,0,0,3,0,0,9,0,0,353,0,0,0,0,0,0,42080
ativa,nacional,76546084000125,EMPRESA CURITIBA CERRO AZUL LTDA,"BALTAZAR CARRASCO DOS REIS, 1360 REBOUCAS",,410690,CURITIBA,PR,80230070,(41) 3333-4541,8,sim,não,não,na     ,curitibacerroazul@netpar.com.br,,AUTORIZAÇÃO,na,na,32030,42704,NULL,NULL,NULL,NULL,1,0,0,0,0,0,8,0,0,8,0,0,762,0,0,17616,0,0,0,0,0,0,0,0,42080
