situacaoEmpresa,tipoEmpresa,cnpj,razaoSocial,endereco,bairro,codIBGEmunicipio,municipio,uf,cep,telefone,motoristasHabilitados,rodoviarioAtivo,semiurbanoAtivo,fretamentoAtivo,codigoTAFfretamento,emailContatoRegular,emailContatoFretamento,tipoOutorgaRodoviario,tipoOutorgaSemiurbano,tipoOutorgaFretamento,dataAutorizacaoRodoviario,dataVigenciaRodoviario,dataAutorizacaoSemiurbano,dataVigenciaSemiurbano,dataAutorizacaoFretamento,dataVigenciaFretamento,numLinhasAtivasRodoviarioInterestadual,numLinhasAtivasSemiurbanoInterestadual,numLicencasFretamento12mesesInterestadual,numLinhasAtivasRodoviarioInternacional,numLinhasAtivasSemiurbanoInternacional,numLicencasFretamento12mesesInternacional,numVeiculosTipoOnibus,numVeiculosTipoMicroOnibus,numVeiculosTipoSemiurbano,numVeiculosAtivosRodoviario,numVeiculosAtivosSemiurbano,numVeiculosAtivosFretamento,numViagensAcumAnoRodoviarioInterestadual,numViagensAcumAnoSemiurbanoInterestadual,numLicencasAcumAnoFretamentoInterestadual,numPassageirosAcumAnoRodoviarioInterestadual,numPassageirosAcumAnoSemiurbanoInterestadual,numPassageirosAcumAnoFretamentoInterestadual,numViagensAcumAnoRodoviarioInternacional,numViagensAcumAnoSemiurbanoInternacional,numLicencasAcumAnoFretamentoInternacional,numPassageirosAcumAnoRodoviarioInternacional,numPassageirosAcumAnoSemiurbanoInternacional,numPassageirosAcumAnoFretamentoInternacional,dataReferencia
ativa,nacional,03.701.149/0001-96,TRANSPORTADORA LC TURISMO LTDA - ME,"RUA SAO JOSE, Nº 153",SAO JOSE,291170,GUANAMBI,BA,46430000,77-3451-1526,27,não,não,sim,291088,,lcturismoltda@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42571,,0,0,126,0,0,0,4,0,0,0,0,4,0,0,82,0,0,2668,0,0,0,0,0,0,43344
ativa,nacional,03.703.012/0001-70,MS TRANSPORTE EXECUTIVO E FRETAMENTO LTDA,"RUA PROFESSOR ANTÔNIO AMARO, 400",COLINAS,311530,CATAGUASES,MG,36773254,21-96429-6088,5,não,não,sim,319203,,contato@mslocadora.com,na,na,AUTORIZAÇÃO,,,,,42395,,0,0,76,0,0,0,0,4,0,0,0,4,0,0,25,0,0,316,0,0,0,0,0,0,43344
ativa,nacional,03.710.970/0001-79,ARB TURISMO LTDA ME,"RUA JOSÉ BATISTA DE OLIVEIRA, 222 A",BOM SUCESSO,316760,SIMONÉSIA,MG,36930000,33-3336-1892,19,não,não,sim,317548,,arbturismo@yahoo.com.br,na,na,AUTORIZAÇÃO,,,,,42649,,0,0,54,0,0,0,3,0,0,0,0,3,0,0,41,0,0,1522,0,0,0,0,0,0,43344
ativa,nacional,03.711.948/0001-43,EDUARDO C. DE OLIVEIRA EIRELI - ME,GETULIO VARGAS,CENTRO,431050,IRAI,RS,98460000,,5,não,não,sim,430126,,melturismo@yahoo.com.br,na,na,AUTORIZAÇÃO,,,,,43069,,0,0,27,0,0,0,2,0,0,0,0,2,0,0,25,0,0,974,0,0,0,0,0,0,43344
ativa,nacional,03.713.143/0001-39,GRISATUR LTDA,CAARVALHO,CENTRO,412090,QUEDAS DO IGUAÇU,PR,85460000,46-(46) 3532-1863,2,não,não,sim,417134,,a.grisatur@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42328,,0,0,2,0,0,0,1,1,0,0,0,2,0,0,2,0,0,28,0,0,0,0,0,0,43344
ativa,nacional,03.717.641/0001-50,JOSÉ & LUZIA TURISMO E TRANSPORTE LTDA,SANTOS DUMONT,NITEROI,310750,BOM JARDIM DE MINAS,MG,37310000,32-(32) 3292-1587,2,não,não,sim,310237,,jlturismoetransporte@yahoo.com.br,na,na,AUTORIZAÇÃO,,,,,43076,,0,0,22,0,0,0,0,0,0,0,0,0,0,0,16,0,0,793,0,0,0,0,0,0,43344
ativa,nacional,03.718.785/0001-20,OLETUR TRANSPORTADORA TURÍSTICA LTDA - ME,"AV. NOSSA SENHORA DOS REMÉDIOS, 810",FAZENDA VELHA,410180,ARAUCARIA,PR,83704525,41-3642-3103--3642-7590,48,não,não,sim,412498,,contato@oletur.com.br,na,na,AUTORIZAÇÃO,,,,,43035,,0,0,110,0,0,1,5,0,0,0,0,5,0,0,54,0,0,2503,0,0,1,0,0,47,43344
ativa,nacional,03.731.011/0001-30,J.S.C DA SILVA EIRELI - ME,QUADRA QR 115 CONJUNTO 1,SAMAMBAIA,530010,BRASILIA,DF,72301701,61-35591532,17,não,não,sim,539584,,jjscdasilva@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42569,,0,0,92,0,0,0,0,3,0,0,0,3,0,0,61,0,0,667,0,0,0,0,0,0,43344
ativa,nacional,03.733.910/0001-71,NLAT EMPREENDIMENTOS TURISTICOS LTDA,"AV. PRAIA DE PONTA NEGRA, Nº 8884",PONTA NEGRA,240810,NATAL,RN,59094100,84-3219-2966,16,não,não,sim,246278,,galvaonascimento@hotmail.com; andrea@agadelha.com.br,na,na,AUTORIZAÇÃO,,,,,42615,,0,0,75,0,0,0,5,2,0,0,0,7,0,0,49,0,0,954,0,0,0,0,0,0,43344
ativa,nacional,03.738.921/0001-44,KUBA TRANSPORTES GERAIS LTDA - EPP,AVENIDA SENADOR VERGUEIRO N° 4.605,RUDGE RAMOS,354870,SAO BERNARDO DO CAMPO,SP,9605000,11-43663300,1,não,não,sim,355512,,patricia@kuba.com.br,na,na,AUTORIZAÇÃO,,,,,42807,,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,03.750.622/0001-25,WASHINGTUR VIAGENS E EXCURSOES LTDA - ME,"RUA TRINTA E QUATRO, 17, SALA 03",JATOBÁ,293330,VITORIA DA CONQUISTA,BA,45066340,77-3424-1910,13,não,não,sim,290375,,agadelhaconsultoria@gmail.com,na,na,AUTORIZAÇÃO,,,,,43131,,0,0,102,0,0,0,1,0,0,0,0,1,0,0,102,0,0,4059,0,0,0,0,0,0,43344
ativa,nacional,03.753.031/0001-01,VIACAO SANANDUVA LTDA - ME,"RUA PREFEITO ROVILIO BASSO, 174",CENTRO,431660,SANANDUVA,RS,99840000,54-3343-2629,2,não,não,sim,430302,,marisseangelica@yahoo.com.br,na,na,AUTORIZAÇÃO,,,,,43091,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,115,0,0,0,0,0,0,43344
ativa,nacional,03.754.893/0001-59,TRANSPORTADORA TURÍSTICA COLOCEN LTDA,"RUA 251, Nº 111",CONFORTO,330630,VOLTA REDONDA,RJ,27265030,24-3350-7256,29,não,não,sim,331511,,colocen@gmail.com,na,na,AUTORIZAÇÃO,,,,,42663,,0,0,25,0,0,0,3,1,0,0,0,4,0,0,9,0,0,182,0,0,0,0,0,0,43344
ativa,nacional,03.759.007/0001-80,TRANSTUR ASA DELTA TRANSPORTE E TURISMO LTDA - ME,AV. MARECHAL RONDON S/N QD. 07 LOTE 01/02,JD. ITAIARA,521220,JUSSARA,GO,76270000,62-373-1839,3,não,não,sim,524395,,dulcebbarros@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42726,,0,0,12,0,0,0,2,0,0,0,0,2,0,0,6,0,0,250,0,0,0,0,0,0,43344
ativa,nacional,03.759.840/0001-20,B M TRANSPORTES ESCOLARES LTDA - ME,ANGRA,PARQUE DAS GREVILEAS,411520,MARINGA,PR,87025240,,1,não,não,sim,410901,,darcibonacio@hotmail.com,na,na,AUTORIZAÇÃO,,,,,43304,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,03.772.611/0001-46,JCF TRANSPORTE TURÍSTICO EIRELI EPP,"ROD.BR 101 KM 08, 1999 SL 6",EMAUS,240325,PARNAMIRIM,RN,59149090,84-32173295,16,não,não,sim,243450,,jucatour@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42594,,0,0,308,0,0,0,11,0,0,0,0,11,0,0,160,0,0,5641,0,0,0,0,0,0,43344
ativa,nacional,03.773.813/0001-02,PAQUIELA TURISMO LTDA - ME,"RUA ROBERTO CARLOS KAUTSKY, 145",CENTRO,320190,DOMINGOS MARTINS,ES,29260000,27-32682667,15,não,não,sim,328525,,paquielaturismo@gmail.com,na,na,AUTORIZAÇÃO,,,,,42663,,0,0,38,0,0,0,2,0,0,0,0,2,0,0,20,0,0,666,0,0,0,0,0,0,43344
ativa,nacional,03.785.767/0001-61,DINHO TUR LOCADORA DE VEICULOS AUTOMOTORES LTDA - ME,"RUA SOCORRO, 412",JARDIM NOVO CAMPOS ELISEOS,350950,CAMPINAS,SP,13050581,19-32695176997502051,0,não,não,sim,353155,,dinho_tur@yahoo.com.br,na,na,AUTORIZAÇÃO,,,,,43024,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,03.787.715/0001-24,BI FAMYLLY LOCAÇÃO DE VEICULOS LTDA - ME,RUA DOS PASSAROS 36,JARDIM NOVA PETROPOLIS,354870,SAO BERNARDO DO CAMPO,SP,9771280,11-985978706,1,não,não,sim,352316,,britomarques2009@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42898,,0,0,3,0,0,0,0,2,0,0,0,2,0,0,3,0,0,47,0,0,0,0,0,0,43344
ativa,nacional,03.795.225/0001-70,ENCHANTE AGENCIA DE VIAGENS E TURISMO LTDA - ME,"RUA PAULO MOREIRA DA SILVA, Nº 146, LOJA 102-B",TAQUARA,330455,RIO DE JANEIRO,RJ,22770210,21-24432492,6,não,não,sim,330129,,enchanteturismo@gmail.com,na,na,AUTORIZAÇÃO,,,,,43069,,0,0,8,0,0,0,2,1,0,0,0,3,0,0,8,0,0,235,0,0,0,0,0,0,43344
ativa,nacional,03.804.156/0001-13,MEGATUR TURISMO E TRANSPORTES LTDA - ME,RUA PAULO OSIAS DE SILOS 37,LAGOINHA,316470,SAO SEBASTIAO DO PARAISO,MG,37950000,35-35312975,0,não,não,sim,311856,,cont.cruvinel@uol.com.br,na,na,AUTORIZAÇÃO,,,,,42852,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,03.811.958/0001-50,TRANSPORTE E TURISMO ELICENTUR LTDA - ME,ARMANDO RESENDE,PARQUE DAS FLORES,330045,BELFORD ROXO,RJ,26173110,21-(21) 2762-8461,22,não,não,sim,332322,,elicenturturismo@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42328,,0,0,80,0,0,0,2,0,0,0,0,2,0,0,34,0,0,1381,0,0,0,0,0,0,43344
ativa,nacional,03.812.903/0001-65,RANNO & RANNO LTDA,"RUA DOUTOR OLIVEIRA CASTRO, 137",CENTRO,410880,GUAIRA,PR,85980000,44-3642-1259,24,não,não,sim,415468,,valdirtur1@gmail.com,na,na,AUTORIZAÇÃO,,,,,42444,,0,0,76,0,0,1,3,0,0,0,0,3,0,0,52,0,0,2104,0,0,0,0,0,0,43344
ativa,nacional,03.815.411/0001-23,FREITAS & TEIXEIRA TURISMO LTDA - ME,"RUA DOS BORORÓS, 2175 SALA 01",NOSSA SENHORA APARECIDA,314790,PASSOS,MG,37901528,35-3521-1608,12,não,não,sim,310284,,asturismo2014@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42719,,0,0,170,0,0,0,3,0,0,0,0,3,0,0,109,0,0,4529,0,0,0,0,0,0,43344
ativa,nacional,03.821.439/0001-73,LUIZ GONZAGA SILVA TRANSPORTES EIRELI - ME,RUA WASHINGTON N 65,CENTRO,412240,ROLANDIA,PR,86600000,043-32551710,13,não,não,sim,418441,,lgstransportes@gmail.com,na,na,AUTORIZAÇÃO,,,,,42698,,0,0,15,0,0,0,3,1,0,0,0,4,0,0,10,0,0,176,0,0,0,0,0,0,43344
ativa,nacional,03.823.386/0001-20,TRANSALTO TURISMO LTDA,"RUA DONA LUIZA, Nº 507",CENTRO,314800,PATOS DE MINAS,MG,38700164,34-38222233,8,não,não,sim,310648,,transalto@transaltoturismo.com.br,na,na,AUTORIZAÇÃO,,,,,42872,,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,43344
ativa,nacional,03.826.287/0001-00,TATA-JARA TRANSPORTE RODOVIARIO E TURISMO LTDA,JOAO PEREIRA,SOBRADINHO,313760,LAGOA SANTA,MG,33400000,31-(31) 3681-2845,29,não,não,sim,315879,,inoveturismo@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42947,,0,0,86,0,0,0,4,0,0,0,0,4,0,0,49,0,0,1642,0,0,0,0,0,0,43344
ativa,nacional,03.841.149/0001-91,MARCELO SILVA TRANSPORTES E TURISMO LTDA,EUCLYDES MIRANDA,JARDIM GUANABARA,431490,PORTO ALEGRE,RS,91530140,51-(51) 99975-4018,7,não,não,sim,438247,,contato@transcousin.com.br,na,na,AUTORIZAÇÃO,,,,,42362,,0,0,10,0,0,0,1,0,0,0,0,1,0,0,2,0,0,40,0,0,0,0,0,0,43344
ativa,nacional,03.842.786/0001-82,SAN TIAGO TUR TURISMO LTDA-ME,"AVENIDA ANDIRÁ, 1145",CENTRO,410730,DOUTOR CAMARGO,PR,87155000,44-99311712,15,não,não,sim,418440,,mateustur2013@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42594,,0,0,73,0,0,0,6,1,0,0,0,7,0,0,46,0,0,1749,0,0,0,0,0,0,43344
ativa,nacional,03.845.335/0001-07,MARANATA TRANSPORTES LTDA,RUA FLORIANO PEIXOTO Nº 45,JARDIM AMERICA,500370,DOURADOS,MS,79803050,67-3021-2808,18,não,não,sim,507243,,maranata.transportes@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42569,,0,0,16,0,0,0,3,2,0,0,0,5,0,0,7,0,0,119,0,0,0,0,0,0,43344
ativa,nacional,03.856.731/0001-21,SONIMAR - LOCADORA DE ONIBUS LTDA ME,"RUA PEDRO CELESTINO LEITE PENTEADO, Nº 136",JARDIM BUFALO,352590,JUNDIAI,SP,13214215,11-4582-4808,4,não,não,sim,359916,,sonimarlocacao@terra.com.br,na,na,AUTORIZAÇÃO,,,,,42663,,0,0,29,0,0,0,2,2,0,0,0,4,0,0,23,0,0,807,0,0,0,0,0,0,43344
ativa,nacional,03.865.605/0001-33,1A - GRANTURISMO TRANSPORTE LTDA ME,PORTO RICO Nº206,SUMARÉ,430060,ALVORADA,RS,94824080,51-984231972,4,não,não,sim,430019,,granturismo17@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42698,,0,0,11,0,0,0,1,0,0,0,0,1,0,0,8,0,0,204,0,0,0,0,0,0,43344
ativa,nacional,03.868.110/0001-68,2000 TURISMO LTDA,ABILIO DE OLIVEIRA MAIA,CHACARA P. DE CALDAS,315180,POÇOS DE CALDAS,MG,37706074,35-(35) 3722-2505,4,não,não,sim,312589,,doismil.turismo@outcenter.com.br,na,na,AUTORIZAÇÃO,,,,,42898,,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,03.871.114/0001-03,ADAWILTUR TRANSPORTE E TURISMO LTDA - ME,"RUA TRAVESSA DA PÁTRIA, 583",CENTRO,430580,CONSTANTINA,RS,99680000,54-3363-1575,6,não,não,sim,432983,,adawiltur@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42328,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,03.876.772/0001-80,TURISMO BILLY LTDA- ME,JOSE ADELAIDE,SANTO AFONSO,316930,TRES CORAÇOES,MG,37410000,35-(35) 98804-5123,1,não,não,sim,319586,,turismobilly2009@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42569,,0,0,19,0,0,0,0,1,0,0,0,1,0,0,7,0,0,76,0,0,0,0,0,0,43344
ativa,nacional,03.877.619/0001-77,ITAMAR ANDRE KNOP EIRELI ME,PADRE VALENTIM RUMPEL,CENTRO,,,,99470000,54-(54) 9197-8435,2,não,não,sim,na.9074,,italiatur@yahoo.com.br,na,na,AUTORIZAÇÃO,,,,,42349,,0,0,7,0,0,0,1,1,0,0,0,2,0,0,5,0,0,74,0,0,0,0,0,0,43344
ativa,nacional,03.879.171/0001-20,SÓ SOL TURISMO LTDA ME,"RUA APROJETADA, S/N,",BOM DESTINO,320260,ICONHA,ES,29280000,28-98111-2327,31,não,não,sim,322496,,sosolturismo@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42571,,0,0,151,0,0,0,4,0,0,0,0,4,0,0,117,0,0,5080,0,0,0,0,0,0,43344
ativa,nacional,03.883.023/0001-80,CITBUS TRANSPORTES E EMPREENDIMENTOS LTDA,"AVENIDA DAS INDUSTRIAS, Nº 680, SALA Nº 103",VILA OLGA,315780,SANTA LUZIA,MG,33030510,31-35177811,5,não,não,sim,319936,,fretamento@rodap.com.br,na,na,AUTORIZAÇÃO,,,,,42663,,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,03.888.394/0001-54,NATIVA TRANSPORTES TURISTICO LTDA - ME,"RUA CORDILHEIRAS, Nº 111",JARDIM PLANALTO,316930,TRES CORAÇOES,MG,37410000,35-3232-8328,1,não,não,sim,319336,,michele-nativa@hotmail.com; nativaturismo_mg@yahoo.com.br,na,na,AUTORIZAÇÃO,,,,,42461,,0,0,23,0,0,0,0,1,0,0,0,1,0,0,12,0,0,165,0,0,0,0,0,0,43344
ativa,nacional,03.888.764/0001-53,SOBRAL TRANSPORTE E TURISMO EIRELI ME,"AV OLOF PALME, 555, APT 1005, BLOCO 2, GARDEM",CAMORIM,330455,RIO DE JANEIRO,RJ,22783119,21-3126-7360,49,não,não,sim,335402,,andre.sobraltransportes@gmail.com,na,na,AUTORIZAÇÃO,,,,,42642,,0,0,229,0,0,0,4,0,0,0,0,4,0,0,145,0,0,5402,0,0,0,0,0,0,43344
ativa,nacional,03.898.423/0001-69,SIMONETTI TRANSPORTES E TURISMO LTDA,BANDEIRANTES,BACURI,210530,IMPERATRIZ,MA,65901420,99-(99) 3524-8874,3,não,não,sim,212490,,simonetti.turismo@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42912,,0,0,10,0,0,0,1,0,0,0,0,1,0,0,5,0,0,254,0,0,0,0,0,0,43344
ativa,nacional,03.900.787/0001-36,ALINE VASCONCELOS DO SERVIÇOS EIRELI ME,"AV FRANCISCO SÁ 1771, JACARECANGA",JACARECANGA,230440,FORTALEZA,CE,60010450,85-85999121771,3,não,não,sim,239711,,jorgepinho1771@gmail.com,na,na,AUTORIZAÇÃO,,,,,42601,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,03.906.410/0001-94,SERIBELI & HERNANDES LTDA - ME,"RUA DOS ALECRINS DE CAMPINAS, 144",JARDIM SÃO GABRIEL,354140,PRESIDENTE PRUDENTE,SP,19065630,18-3223-3131,8,não,não,sim,351354,,seribeliehernandes@gmail.com,na,na,AUTORIZAÇÃO,,,,,42936,,0,0,18,0,0,0,3,0,0,0,0,3,0,0,15,0,0,636,0,0,0,0,0,0,43344
ativa,nacional,03.909.229/0001-31,F P MARTINS - TRANSPORTES  - ME,RUA PRIMEIRO DE MAIO  127,BELA VISTA,312090,CURVELO,MG,35790000,38-3721-3392,15,não,não,sim,31.000*,,roritur@gmail.com,na,na,AUTORIZAÇÃO,,,,,43213,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,138,0,0,0,0,0,0,43344
ativa,nacional,03.918.696/0001-28,MILENIUM TURISMO LTDA,"AV. SETE DE SETEMBRO, 222 SALA 08",CENTRO,430700,ERECHIM,RS,99700000,54-3321-6555,29,não,não,sim,430201,,carla@etranser.com.br,na,na,AUTORIZAÇÃO,,,,,43069,,0,0,51,0,0,0,2,0,0,0,0,2,0,0,35,0,0,1356,0,0,0,0,0,0,43344
ativa,nacional,03.919.510/0001-55,A.V.K. TRANSPORTES RODOVIARIOS INTERMUNICIPAIS LTDA - ME,"RUA CASTRO ALVEZ, Nº 111",CENTRO,410420,CAMPO LARGO,PR,83601620,41-3393-3426,1,não,não,sim,419874,,avktransportes@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42649,,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,03.922.108/0001-20,DONATUR TRANSPORTES LTDA-ME,"RUA BENEDITO SOARES PINTO, Nº 3057",CENTRO,410420,CAMPO LARGO,PR,83601040,41-3292-4342,4,não,não,sim,419736,,donaturtransporte@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42615,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,03.927.824/0001-08,ZATI TRANSPORTE E TURISMO LTDA,"RUA ALLAN KARDEC, 736",BOM PASTOR,317070,VARGINHA,MG,37014180,61-32254585,3,não,não,sim,312229,,zati.trans.tur@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42898,,0,0,28,0,0,0,2,0,0,0,0,2,0,0,15,0,0,620,0,0,0,0,0,0,43344
ativa,nacional,03.929.397/0001-99,FLAVIO FERREIRA DA SILVA,,,,,,,,0,não,não,sim,na.0545,,agadelhaconsultoria@gmail.com,na,na,AUTORIZAÇÃO,,,,,43196,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,03.932.339/0001-14,TRANS ÁGUIA TURISMO LTDA - ME,"AV. JOÃO RODRIGUES, Nº1354",JARDIM UIRAPURU,150060,ALTAMIRA,PA,68372185,93-35157302,35,não,não,sim,151972,,transaguiaturismo@gmail.com,na,na,AUTORIZAÇÃO,,,,,42807,,0,0,102,0,0,0,9,0,0,0,0,9,0,0,60,0,0,2336,0,0,0,0,0,0,43344
ativa,nacional,03.934.844/0001-06,EXPRESSO TRESPONTANO EIRELI - ME,"AV. IPIRANGA, 1046-A",SANTA INÊZ,316940,TRES PONTAS,MG,37190000,35-3265-1492,4,não,não,sim,317376,,expressotrespontano@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42642,,0,0,8,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,03.939.459/0001-43,ARCOTUR TRANSPORTES LTDA - ME,PAPA SO ZEFERINO,CENTRO,411275,JESUITAS,PR,85835000,44-(44) 3535-1561,4,não,não,sim,412792,,arcotur_turismo@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42461,,0,0,5,0,0,5,2,0,0,0,0,2,0,0,3,0,0,117,0,0,3,0,0,73,43344
ativa,nacional,03.946.083/0001-02,PAULINHO AGENCIA DE VIAGENS LTDA EPP,"RUA 3146, 277, SALA 01, CENTRO BALNEÁRIO CAMBORIU, SC.",CENTRO,420320,CAMBORIU,SC,88340022,47-30814620,23,não,não,sim,425342,,glauconaumann@gmail.com,na,na,AUTORIZAÇÃO,,,,,42873,,0,0,107,0,0,0,3,13,0,0,0,16,0,0,71,0,0,1005,0,0,0,0,0,0,43344
ativa,nacional,03.948.160/0001-55,ROVETUR TURISMO LTDA,LOCALIDADE DE IRIRITIMIRIM,IRIRITIMIRIM,320030,ALFREDO CHAVES,ES,29240000,27-8008802226,57,não,não,sim,32.000*,,rovetur.turismo@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42278,,0,0,199,0,0,0,3,0,0,0,0,3,0,0,95,0,0,4196,0,0,0,0,0,0,43344
ativa,nacional,03.951.341/0001-30,C.V.E. EMPREENDIMENTOS TURISTICOS LTDA - E.P.P.,AVENIDA AUGUSTO FRANCO,CENTRO,280720,SIRIRI,SE,49082370,79-7932593527,13,não,não,sim,284346,,cvetur@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42395,,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,03.953.697/0001-03,J E TRANSPORTES LTDA-ME,"Q QNP 17, CONJ B LOTE 19",CEILANDIA,530010,BRASILIA,DF,72241702,61-98552-8878,2,não,não,sim,532216,,joao.costa@adv.oabdf.org.br,na,na,AUTORIZAÇÃO,,,,,42963,,0,0,5,0,0,0,2,0,0,0,0,2,0,0,2,0,0,100,0,0,0,0,0,0,43344
ativa,nacional,03.956.702/0001-31,DORIVAL DE CASTRO & CIA LTDA - ME,"RUA SARGENTO LIMA, 110 - A",SÃO JUDAS TADEU,316470,SAO SEBASTIAO DO PARAISO,MG,37950000,35-3531-6694,17,não,não,sim,310290,,alessandraturismossp@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42663,,0,0,58,0,0,0,4,0,0,0,0,4,0,0,40,0,0,1807,0,0,0,0,0,0,43344
ativa,nacional,03.962.663/0001-85,AMERICAN VANS LOCADORA DE VEICULOS LTDA,DA MUSICA,PARQUE NOVA CARIOBA,350160,AMERICANA,SP,13473710,,1,não,não,sim,351073,,carlos@americanvans.com.br,na,na,AUTORIZAÇÃO,,,,,43339,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,03.966.242/0001-22,ROMANIZIO & GODOI LTDA - ME,"RUA BELA VISTA, Nº 177",CONJ. HB. NOVO HORIZONTE,412600,SAO SEBASTIAO DA AMOREIRA,PR,86240000,43-3265-1343,5,não,não,sim,419665,,romanisio_transporte@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42587,,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,43344
ativa,nacional,03.966.558/0001-14,COSTA SUL - AGÊNCIA DE VIAGENS E TURISMO LTDA EPP,"MARECHAL CAMARA, 37",ESTREITO,420540,FLORIANOPOLIS,SC,88070240,48-4832488699,45,não,não,sim,420845,,costasulviagens@ig.com.br,na,na,AUTORIZAÇÃO,,,,,42587,,0,0,140,0,0,8,4,0,0,0,0,4,0,0,79,0,0,2747,0,0,4,0,0,91,43344
ativa,nacional,03.974.497/0001-37,ZISKI TRANSPORTES RODOVIARIOS LTDA - ME,RUA 120 N 86 APTO 101,CENTRO,420830,ITAPEMA,SC,88220000,47-996192133,2,não,não,sim,420351,,ziski_transportes@hotmail.com,na,na,AUTORIZAÇÃO,,,,,42719,,0,0,2,0,0,0,0,1,0,0,0,1,0,0,2,0,0,28,0,0,0,0,0,0,43344
ativa,nacional,03.980.233/0001-96,HENRITUR TRANSPORTES LTDA - ME,RUA GENERAL CAMARA 801,CENTRO,410490,CASTRO,PR,84165190,42-99018731,1,não,não,sim,410137,,neudomachado@hotmail.com,na,na,AUTORIZAÇÃO,,,,,43069,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43344
ativa,nacional,03.980.383/0001-08,HERTUR VIAGENS E TURISMO LTDA,"RUA BOM PASTOR, 47 LOJA 205",IPUTINGA,261160,RECIFE,PE,50670260,81-3453-6455,10,não,não,sim,263599,,hertur@terra.com.br,na,na,AUTORIZAÇÃO,,,,,42898,,0,0,39,0,0,0,3,0,0,0,0,3,0,0,20,0,0,855,0,0,0,0,0,0,43344
ativa,nacional,03.981.327/0001-80,BAMPI TRANSPORTE E TURISMO LTDA,NEREU RAMOS  1320,ARI BORTOLI,421610,SAO DOMINGOS,SC,89835000,49-49 3443-0182,18,não,não,sim,42.000*,,bampiturr@hotmail.com,na,na,AUTORIZAÇÃO,,,,,43069,,0,0,83,0,0,3,3,0,0,0,0,3,0,0,41,0,0,1306,0,0,1,0,0,41,43344
